line	0	0	511	61
line	0	85	511	151
line	0	175	511	240
line	0	265	511	331
line	0	355	511	421
line	0	445	511	511
word	0	445	273	511
word	0	355	102	407
word	0	279	69	317
word	0	188	54	226
word	0	98	15	137
word	0	0	175	61
word	43	99	73	137
word	77	188	151	240
word	93	265	202	331
word	103	98	245	137
word	125	355	341	421
word	175	175	342	228
word	203	0	511	61
word	229	265	289	331
word	276	98	308	150
word	298	445	462	497
word	310	278	434	317
word	332	85	511	151
word	368	355	511	408
word	372	175	511	228
word	460	279	511	316
word	486	458	511	511
char	0	457	34	510
char	0	368	30	407
char	0	278	32	317
char	0	187	14	226
char	0	97	16	137
char	0	6	13	46
char	16	8	44	46
char	17	188	55	226
char	34	354	67	406
char	36	280	70	314
char	42	457	94	496
char	42	98	74	137
char	46	0	61	61
char	66	369	102	406
char	66	7	101	61
char	75	188	111	228
char	91	278	126	330
char	102	457	154	496
char	102	98	134	137
char	105	0	138	46
char	117	187	152	240
char	123	367	157	407
char	134	277	153	316
char	140	97	174	137
char	142	8	176	48
char	155	264	170	316
char	160	370	194	404
char	162	444	196	497
char	171	264	186	331
char	174	188	226	226
char	177	99	211	134
char	194	264	202	316
char	198	354	230	406
char	199	444	234	497
char	202	7	221	46
char	214	97	246	136
char	221	10	252	61
char	228	278	263	331
char	230	187	262	226
char	231	370	266	421
char	240	458	274	497
char	255	0	269	61
char	267	264	290	316
char	267	187	304	227
char	270	367	292	406
char	274	97	309	150
char	275	7	312	48
char	295	354	301	406
char	296	458	331	497
char	307	367	342	421
char	307	174	343	227
char	308	278	344	317
char	318	0	394	47
char	330	84	363	151
char	335	444	366	496
char	348	278	399	315
char	367	354	402	407
char	368	98	402	137
char	370	174	404	228
char	375	444	409	497
char	402	8	436	60
char	403	277	434	316
char	405	97	442	137
char	407	367	444	407
char	408	190	443	225
char	412	459	463	494
char	443	0	484	46
char	445	84	480	137
char	447	187	478	226
char	450	367	503	406
char	458	278	511	316
char	484	457	511	511
char	487	174	494	226
char	487	84	496	136
char	488	8	511	46
char	503	174	511	226
char	503	97	511	136
