line	0	4	511	71
line	0	94	511	159
line	0	182	511	247
line	0	270	511	335
line	0	358	511	423
line	0	446	511	511
word	0	459	117	511
word	0	358	190	423
word	0	270	38	321
word	0	183	38	232
word	0	94	511	159
word	0	5	6	54
word	19	2	107	71
word	62	195	119	232
word	64	271	278	321
word	134	2	266	70
word	141	182	511	247
word	143	446	341	511
word	220	358	286	409
word	284	2	310	56
word	301	283	511	335
word	310	358	402	422
word	327	6	511	57
word	363	447	511	511
word	429	370	511	409
char	0	458	15	498
char	0	368	17	408
char	0	269	19	321
char	0	94	5	140
char	0	5	7	53
char	2	182	38	232
char	6	108	41	145
char	17	5	38	71
char	20	357	38	423
char	21	458	59	511
char	26	270	38	320
char	45	370	70	408
char	45	18	71	56
char	46	94	57	144
char	60	107	98	159
char	61	194	119	232
char	62	459	118	494
char	62	283	98	321
char	72	371	106	409
char	74	19	108	57
char	101	106	135	143
char	102	283	138	321
char	112	357	148	408
char	133	18	171	70
char	139	194	176	233
char	139	94	175	145
char	141	446	176	496
char	143	283	178	320
char	155	357	191	408
char	178	94	196	159
char	178	18	200	56
char	180	446	215	496
char	180	194	215	232
char	181	283	239	320
char	202	19	239	56
char	203	106	239	144
char	218	459	255	497
char	218	357	256	409
char	223	181	235	232
char	241	3	267	55
char	242	270	279	321
char	242	181	279	233
char	242	107	280	159
char	259	458	297	510
char	261	370	287	408
char	282	196	320	231
char	282	5	310	56
char	284	106	339	144
char	299	283	338	335
char	303	458	341	511
char	308	370	346	422
char	323	195	358	233
char	325	6	350	57
char	342	282	397	320
char	345	106	402	144
char	350	20	387	56
char	351	357	387	408
char	361	194	399	246
char	362	459	396	496
char	391	357	402	408
char	391	18	414	56
char	399	446	417	511
char	404	283	439	321
char	406	194	439	232
char	406	106	443	145
char	414	19	453	56
char	425	446	437	496
char	428	370	467	409
char	442	182	460	247
char	444	459	479	497
char	444	282	480	321
char	447	106	483	144
char	457	19	491	57
char	466	195	505	233
char	472	369	511	408
char	484	282	511	322
char	486	458	511	511
char	491	94	503	144
char	496	5	511	56
