line	0	0	511	67
line	0	89	511	156
line	0	178	359	245
line	0	267	511	319
line	0	356	511	423
line	0	445	511	511
word	0	445	212	511
word	0	373	85	423
word	0	282	88	319
word	0	178	123	245
word	0	89	25	139
word	0	0	299	67
word	37	89	424	155
word	106	373	140	423
word	110	285	198	319
word	144	194	199	228
word	159	356	259	423
word	221	283	243	319
word	221	178	302	245
word	231	462	302	496
word	267	284	326	319
word	283	356	422	408
word	320	6	407	66
word	325	445	374	497
word	329	194	359	230
word	350	267	473	319
word	396	445	511	511
word	428	16	456	52
word	443	356	460	407
word	444	106	511	156
word	478	6	511	52
word	481	356	511	407
word	495	284	511	319
char	0	462	6	511
char	0	372	12	423
char	0	283	25	319
char	0	193	29	245
char	0	88	26	139
char	0	16	28	67
char	5	444	26	511
char	15	372	49	422
char	28	283	56	318
char	31	444	70	495
char	31	177	65	228
char	31	18	66	51
char	35	105	92	139
char	50	375	85	405
char	60	283	89	319
char	68	183	88	230
char	70	16	99	51
char	73	463	95	496
char	90	196	123	244
char	96	105	127	141
char	99	461	154	493
char	103	16	130	51
char	105	372	140	423
char	108	284	144	317
char	131	104	167	155
char	134	16	162	51
char	142	194	199	228
char	147	284	198	319
char	157	444	173	495
char	158	355	194	408
char	166	0	201	51
char	167	88	201	140
char	177	444	213	497
char	197	372	233	422
char	201	19	237	51
char	204	88	241	140
char	219	283	243	319
char	219	194	249	229
char	229	462	266	496
char	236	372	260	406
char	240	16	272	51
char	241	107	275	137
char	252	197	279	230
char	265	283	297	319
char	269	463	303	493
char	276	16	300	49
char	278	108	313	139
char	281	372	311	408
char	282	177	302	245
char	299	283	327	318
char	314	375	365	407
char	317	104	348	141
char	318	16	354	66
char	323	460	354	496
char	327	194	359	230
char	348	283	378	319
char	352	108	387	155
char	357	16	385	51
char	358	444	374	493
char	368	355	385	405
char	380	267	416	315
char	386	375	423	407
char	389	6	408	51
char	390	108	425	138
char	394	460	431	511
char	419	266	435	317
char	427	15	457	51
char	434	461	462	495
char	437	286	474	319
char	441	355	461	406
char	442	106	480	155
char	465	461	494	496
char	476	6	497	52
char	479	355	511	407
char	484	105	511	140
char	493	283	511	318
char	498	444	511	494
char	498	6	511	48
