line	0	0	511	61
line	0	83	511	151
line	0	175	511	241
line	0	264	511	332
line	0	355	511	422
line	0	444	511	511
word	0	445	136	511
word	0	355	236	422
word	0	278	63	332
word	0	189	40	226
word	0	85	310	151
word	0	0	511	61
word	63	175	511	241
word	85	264	218	317
word	162	444	416	511
word	243	276	343	318
word	262	368	299	421
word	324	355	511	407
word	336	83	510	151
word	368	265	511	330
word	439	445	511	499
char	0	455	14	497
char	0	365	20	406
char	0	277	21	332
char	0	189	41	226
char	0	98	32	136
char	0	0	20	47
char	16	444	35	511
char	24	367	46	406
char	24	277	64	316
char	27	7	64	46
char	35	84	54	151
char	39	458	98	496
char	49	369	86	422
char	60	97	99	150
char	61	187	99	227
char	69	7	106	47
char	83	263	111	317
char	90	367	128	406
char	102	458	137	497
char	104	174	117	226
char	107	84	119	136
char	110	7	167	46
char	113	278	147	317
char	121	187	158	228
char	126	84	164	137
char	134	367	160	406
char	155	276	181	316
char	161	445	185	497
char	162	187	199	227
char	164	354	175	406
char	168	97	204	137
char	171	0	197	46
char	182	354	195	406
char	183	277	218	317
char	188	458	223	497
char	200	367	237	407
char	200	0	235	46
char	203	187	261	226
char	209	97	267	136
char	229	444	265	496
char	240	7	279	60
char	241	276	282	317
char	260	367	300	421
char	267	458	306	511
char	268	187	304	227
char	272	96	311	151
char	285	278	344	315
char	285	0	322	46
char	308	187	346	228
char	310	457	347	510
char	323	368	381	406
char	326	8	361	47
char	334	98	372	136
char	349	189	385	241
char	354	444	389	496
char	366	264	378	316
char	368	7	426	46
char	376	98	408	151
char	384	367	420	407
char	384	276	420	317
char	388	188	425	241
char	392	444	417	496
char	410	84	429	151
char	423	354	446	407
char	424	280	462	314
char	429	187	464	227
char	431	0	468	47
char	437	84	475	137
char	438	457	474	496
char	449	367	485	406
char	466	275	503	330
char	469	187	511	227
char	470	0	489	61
char	479	83	506	134
char	481	444	494	496
char	493	354	511	407
char	497	0	511	46
char	499	455	511	498
