line	0	6	511	71
line	0	94	511	159
line	0	182	511	247
line	0	269	511	335
line	0	358	511	423
line	0	447	511	511
word	0	447	102	497
word	0	372	45	423
word	0	269	370	335
word	0	182	406	247
word	0	109	73	143
word	0	20	12	56
word	35	6	262	56
word	68	373	171	423
word	97	108	207	144
word	124	447	449	511
word	189	358	210	423
word	231	94	463	159
word	236	358	511	423
word	284	7	388	56
word	397	284	435	335
word	410	6	511	71
word	422	183	511	232
word	453	269	474	335
word	470	461	511	496
word	486	108	511	144
word	500	271	511	320
char	0	456	25	500
char	0	368	9	415
char	0	279	37	339
char	0	192	10	236
char	0	105	34	147
char	0	15	14	60
char	2	406	6	415
char	8	367	47	427
char	9	177	35	251
char	25	458	63	497
char	26	457	31	466
char	31	15	65	60
char	34	104	75	147
char	35	193	93	236
char	36	265	65	321
char	61	268	104	323
char	63	442	104	501
char	64	368	103	427
char	65	1	86	57
char	86	2	129	59
char	88	50	94	59
char	92	177	124	235
char	93	103	131	148
char	103	368	140	410
char	103	280	164	323
char	117	193	155	251
char	120	455	163	511
char	128	16	189	59
char	132	104	167	148
char	140	368	173	412
char	146	314	151	323
char	154	195	191	233
char	163	457	201	498
char	164	457	169	466
char	165	280	227	323
char	168	104	209	148
char	185	353	212	427
char	189	16	230	59
char	192	192	232	235
char	200	456	241	511
char	227	280	263	325
char	227	104	258	147
char	230	15	264	60
char	232	353	257	411
char	232	191	269	236
char	241	455	279	501
char	255	369	293	427
char	257	89	283	163
char	264	266	286	323
char	269	193	310	236
char	279	442	323	499
char	280	2	322	60
char	284	89	308	147
char	285	266	323	323
char	290	490	297	499
char	291	371	327	427
char	307	89	339	147
char	311	191	344	235
char	322	457	354	501
char	322	265	347	339
char	322	16	357	59
char	326	353	350	427
char	333	105	365	148
char	344	191	377	236
char	346	264	372	339
char	353	353	398	411
char	355	459	394	500
char	357	15	390	59
char	365	104	427	145
char	376	177	408	234
char	393	279	437	339
char	394	457	451	500
char	396	356	418	413
char	404	417	413	426
char	406	15	449	75
char	417	353	442	427
char	418	178	459	236
char	422	457	427	466
char	427	103	465	148
char	443	369	501	412
char	448	18	485	58
char	449	264	476	339
char	459	195	511	236
char	466	457	506	499
char	480	50	485	59
char	482	103	511	148
char	486	1	511	59
char	496	266	511	324
char	500	368	511	412
char	506	456	511	500
