line	0	0	511	67
line	0	89	511	155
line	0	178	316	244
line	0	267	511	335
line	505	325	511	325
line	508	330	511	330
line	0	445	511	511
word	0	445	94	497
word	0	267	97	335
word	0	184	32	230
word	0	106	37	141
word	0	0	86	66
word	52	178	316	244
word	58	89	182	155
word	106	17	166	67
word	107	462	205	511
word	124	267	301	333
word	190	0	242	66
word	206	89	318	155
word	226	451	246	496
word	265	445	511	511
word	266	0	511	67
word	323	267	511	330
word	340	89	511	155
char	0	457	25	501
char	0	262	10	339
char	0	188	11	233
char	0	101	7	145
char	0	5	12	70
char	6	101	39	145
char	10	0	49	52
char	11	179	34	234
char	13	279	46	322
char	25	460	63	500
char	46	262	99	338
char	47	0	88	54
char	48	173	144	232
char	54	84	94	145
char	63	440	96	497
char	93	104	147	144
char	102	12	142	71
char	103	457	142	511
char	120	279	158	323
char	142	12	168	54
char	143	457	176	499
char	143	177	167	233
char	146	100	184	159
char	158	262	179	320
char	159	312	164	321
char	165	191	198	234
char	175	457	207	500
char	179	279	218	337
char	186	0	208	54
char	198	173	217	230
char	202	101	239	145
char	206	13	244	70
char	214	281	270	322
char	216	173	279	232
char	222	446	248	500
char	239	101	266	145
char	261	456	289	499
char	262	11	299	56
char	264	84	288	159
char	270	279	303	323
char	278	191	318	248
char	288	440	328	499
char	292	100	320	145
char	299	0	320	54
char	319	279	355	323
char	319	14	352	71
char	324	460	362	500
char	336	100	376	159
char	350	0	375	71
char	355	279	390	323
char	361	440	401	499
char	375	84	414	141
char	375	4	400	58
char	389	262	427	323
char	398	12	438	70
char	400	459	431	500
char	413	101	451	159
char	424	280	451	319
char	431	457	469	511
char	435	15	471	52
char	450	104	487	141
char	451	262	476	321
char	468	440	511	498
char	471	13	511	56
char	474	262	494	321
char	487	101	511	145
char	495	277	511	324
char	496	276	501	285
char	496	265	511	284
char	499	266	504	275
char	501	458	506	467
char	501	320	506	329
char	504	325	509	334
char	506	447	510	456
char	506	441	511	451
