line	0	0	511	47
line	0	85	511	151
line	0	175	511	241
line	0	265	511	318
line	0	355	511	420
line	0	445	511	511
word	0	445	141	511
word	0	367	187	407
word	0	265	117	316
word	0	175	162	228
word	0	85	151	151
word	0	0	153	47
word	140	277	216	317
word	170	445	511	511
word	177	85	429	138
word	180	0	241	46
word	192	188	215	226
word	214	355	511	420
word	235	188	313	241
word	241	279	275	317
word	268	7	345	47
word	303	277	383	318
word	338	188	416	227
word	371	0	397	46
word	411	278	445	317
word	418	0	511	47
word	442	175	511	226
word	459	98	511	137
word	471	265	511	318
char	0	453	19	511
char	0	364	21	411
char	0	263	21	320
char	0	183	21	231
char	0	92	41	140
char	0	0	25	51
char	1	263	14	278
char	16	454	59	500
char	21	260	60	320
char	22	183	63	231
char	24	362	85	410
char	25	3	53	50
char	43	92	85	154
char	53	3	91	51
char	58	440	100	501
char	59	274	119	320
char	65	170	81	230
char	83	183	123	232
char	84	175	90	184
char	85	173	90	182
char	85	80	116	141
char	86	362	127	411
char	90	0	117	51
char	103	440	143	500
char	111	95	153	155
char	116	3	155	51
char	124	183	164	231
char	128	362	189	410
char	136	272	176	321
char	166	453	227	500
char	173	92	214	141
char	176	276	218	319
char	176	3	205	50
char	188	183	217	230
char	204	0	243	50
char	210	363	250	411
char	216	80	257	141
char	231	440	247	500
char	231	183	274	245
char	237	274	277	321
char	246	453	291	500
char	250	362	290	411
char	258	92	302	142
char	264	2	305	51
char	274	183	315	244
char	291	440	307	500
char	292	363	331	410
char	299	272	343	322
char	301	80	328	141
char	307	440	334	501
char	307	3	347	51
char	327	93	387	140
char	331	441	358	501
char	334	183	378	231
char	336	350	351	410
char	345	273	385	320
char	355	363	384	411
char	358	455	396	501
char	367	0	399	50
char	378	183	418	230
char	383	363	425	424
char	389	80	431	141
char	398	440	413	500
char	407	273	447	321
char	411	440	433	511
char	414	4	454	51
char	425	350	467	411
char	437	440	478	500
char	438	170	511	230
char	455	93	495	140
char	455	0	485	51
char	467	260	510	322
char	471	350	511	411
char	478	440	511	500
char	480	5	511	50
char	494	94	511	141
