line	0	6	511	72
line	0	94	511	160
line	0	182	511	247
line	0	270	511	336
line	0	358	511	424
line	0	420	7	421
line	0	446	511	511
word	0	446	270	511
word	0	358	266	423
word	0	286	56	321
word	0	182	174	233
word	0	94	220	160
word	0	6	62	57
word	80	287	167	321
word	84	6	511	72
word	189	270	427	336
word	189	182	209	247
word	234	182	511	233
word	240	94	405	145
word	285	358	429	408
word	289	446	379	511
word	402	446	511	511
word	424	94	511	145
word	448	286	511	321
word	449	375	511	424
char	0	457	68	500
char	0	371	12	421
char	0	281	32	324
char	0	194	30	236
char	0	89	46	163
char	0	1	13	61
char	2	415	4	425
char	3	409	10	422
char	4	416	9	425
char	9	371	47	412
char	12	18	44	60
char	30	197	67	237
char	32	282	58	325
char	43	1	64	60
char	44	89	68	164
char	46	369	84	410
char	66	195	103	236
char	67	458	106	511
char	68	89	164	148
char	76	282	111	324
char	80	17	118	76
char	83	359	106	413
char	102	461	139	500
char	103	177	139	236
char	105	371	142	427
char	110	282	141	325
char	116	1	155	59
char	138	177	176	236
char	139	457	176	511
char	140	353	161	412
char	142	282	169	324
char	144	417	151	427
char	152	20	210	60
char	161	370	198	427
char	162	106	222	148
char	175	447	197	500
char	185	283	224	324
char	185	177	211	251
char	196	441	234	500
char	198	370	230	410
char	209	21	246	60
char	223	271	247	324
char	229	353	268	412
char	230	177	254	236
char	234	441	272	501
char	236	107	276	148
char	244	285	280	324
char	245	1	286	60
char	254	194	285	237
char	276	106	302	148
char	279	283	319	340
char	281	353	323	412
char	284	20	322	75
char	285	459	323	500
char	285	194	318	236
char	302	109	341	148
char	303	107	308	116
char	318	265	356	324
char	318	177	338	235
char	318	19	373	60
char	322	457	361	511
char	322	371	356	412
char	338	194	371	236
char	342	106	368	148
char	354	285	391	324
char	356	372	394	412
char	360	441	381	500
char	362	315	367	324
char	368	89	407	149
char	369	197	407	236
char	373	17	411	75
char	391	265	429	325
char	393	371	431	412
char	398	441	420	500
char	407	194	434	237
char	407	1	446	59
char	420	459	456	511
char	420	89	460	148
char	434	177	455	236
char	443	1	484	61
char	444	281	476	325
char	445	370	486	428
char	454	197	492	236
char	455	447	478	501
char	458	89	495	148
char	476	282	503	324
char	477	459	511	511
char	479	18	511	75
char	484	371	511	412
char	492	193	511	236
char	495	105	511	149
char	502	283	511	324
char	507	18	511	27
