line	0	0	511	52
line	0	89	511	155
line	0	179	511	244
line	0	239	11	242
line	0	267	382	333
line	0	271	12	271
line	0	274	14	274
line	0	357	511	423
line	0	445	511	511
word	0	446	167	511
word	0	357	383	422
word	0	267	382	333
word	0	239	11	242
word	0	179	511	244
word	0	89	42	155
word	0	0	39	51
word	13	271	14	274
word	61	14	119	50
word	65	90	511	155
word	143	0	394	52
word	190	459	222	496
word	246	460	473	496
word	405	370	511	423
word	417	14	511	52
word	495	445	511	495
char	0	459	16	510
char	0	371	49	407
char	0	280	16	317
char	0	194	13	230
char	0	88	7	101
char	0	13	13	51
char	4	104	43	155
char	16	1	40	51
char	17	192	55	227
char	20	463	55	511
char	20	285	73	318
char	53	370	82	404
char	58	461	92	493
char	58	192	91	229
char	59	13	120	50
char	63	103	103	155
char	77	281	135	315
char	85	356	104	405
char	95	196	146	229
char	96	445	136	495
char	106	106	141	137
char	107	374	141	405
char	139	461	168	496
char	139	281	177	333
char	141	5	180	51
char	145	371	182	407
char	145	89	184	139
char	150	194	184	229
char	180	267	198	315
char	183	0	202	48
char	185	372	221	422
char	187	194	223	244
char	187	105	211	140
char	189	459	223	496
char	201	266	219	317
char	205	5	224	50
char	215	89	253	139
char	222	270	245	318
char	223	372	258	405
char	227	192	251	227
char	227	16	261	52
char	245	459	284	495
char	249	283	277	318
char	255	191	314	228
char	256	103	287	139
char	261	356	298	407
char	264	5	304	49
char	280	285	312	333
char	288	459	347	495
char	290	107	324	139
char	301	370	340	406
char	307	16	330	51
char	314	266	335	333
char	318	194	352	228
char	328	103	360	140
char	334	0	373	50
char	342	266	382	318
char	345	369	384	422
char	350	463	402	496
char	356	191	385	227
char	365	103	424	139
char	375	5	395	50
char	387	195	424	244
char	403	372	441	423
char	406	461	440	493
char	415	13	450	52
char	427	178	466	227
char	428	103	458	140
char	444	459	473	496
char	444	369	503	405
char	453	18	506	51
char	461	89	480	137
char	468	196	503	229
char	483	104	511	139
char	493	445	511	495
char	507	370	511	406
char	507	194	511	228
