line	0	0	511	67
line	0	89	511	155
line	0	179	511	245
line	0	268	511	333
line	0	356	511	423
line	0	446	511	511
word	0	446	315	511
word	0	357	38	407
word	0	271	226	333
word	0	179	19	229
word	0	89	207	155
word	0	0	144	67
word	44	179	511	245
word	59	356	225	423
word	172	0	348	67
word	231	102	266	141
word	247	371	285	408
word	253	281	332	319
word	292	90	498	155
word	310	357	344	407
word	338	458	511	511
word	353	268	511	319
word	365	371	402	407
word	368	0	466	66
word	428	370	511	422
word	490	12	511	66
char	0	457	20	510
char	0	277	19	318
char	0	178	19	229
char	0	99	19	140
char	0	0	19	51
char	3	356	39	407
char	20	5	39	66
char	22	281	62	318
char	23	89	57	141
char	27	445	62	496
char	42	191	68	229
char	44	13	81	52
char	58	356	78	422
char	60	88	78	155
char	63	461	101	496
char	66	281	102	319
char	71	190	93	229
char	82	370	121	407
char	84	0	108	49
char	86	89	99	140
char	95	178	118	230
char	104	457	141	511
char	105	281	143	333
char	106	101	163	140
char	111	16	145	52
char	120	192	151	231
char	125	356	163	408
char	144	459	184	496
char	147	280	183	319
char	154	178	172	245
char	166	357	188	408
char	169	89	208	141
char	170	13	208	67
char	176	190	213	230
char	188	445	222	496
char	188	280	227	333
char	190	372	226	423
char	215	11	253	66
char	219	178	255	229
char	225	446	240	497
char	230	101	266	141
char	243	445	261	511
char	245	370	285	407
char	251	280	291	319
char	256	0	281	50
char	262	191	298	231
char	264	445	282	511
char	284	16	318	52
char	290	458	315	496
char	291	101	329	155
char	295	283	333	316
char	305	190	342	229
char	309	356	345	407
char	321	0	349	51
char	336	89	372	140
char	337	457	375	510
char	349	178	385	229
char	351	281	391	318
char	363	370	403	407
char	366	13	403	53
char	379	457	418	497
char	380	89	392	140
char	391	191	429	244
char	395	281	431	319
char	398	102	436	154
char	406	5	424	66
char	421	461	458	511
char	427	370	462	409
char	430	13	466	53
char	435	267	458	319
char	435	190	460	229
char	443	89	456	140
char	458	283	496	318
char	461	457	495	495
char	463	102	498	141
char	464	191	499	243
char	466	369	504	422
char	489	11	511	66
char	498	281	511	318
char	499	459	511	495
char	502	192	511	228
char	508	371	511	403
