line	0	0	511	67
line	0	89	174	155
line	0	146	11	155
line	0	178	511	245
line	0	178	6	188
line	504	181	511	181
line	0	190	5	190
line	0	266	511	333
line	0	356	511	423
line	0	445	511	511
word	0	462	196	511
word	0	356	113	423
word	0	267	48	333
word	0	196	34	245
word	0	178	6	190
word	0	89	174	155
word	0	17	11	67
word	33	0	260	67
word	57	194	90	245
word	67	282	101	333
word	110	178	147	228
word	123	266	511	333
word	134	356	194	408
word	166	178	423	245
word	215	373	248	423
word	219	461	278	497
word	270	356	317	408
word	281	0	350	67
word	299	445	468	511
word	341	356	511	422
word	363	0	418	51
word	442	193	511	230
word	443	16	471	52
word	490	462	511	497
word	492	17	511	66
word	504	181	508	181
char	0	462	45	496
char	0	372	12	406
char	0	266	12	317
char	0	178	6	187
char	0	106	10	143
char	0	17	11	66
char	1	195	35	245
char	12	106	64	140
char	15	355	35	423
char	15	285	49	333
char	31	0	63	50
char	40	355	78	406
char	48	461	68	493
char	55	194	90	245
char	55	17	91	50
char	65	282	102	333
char	67	106	100	137
char	71	464	107	511
char	78	375	114	408
char	93	0	110	49
char	103	88	138	139
char	109	462	161	496
char	109	177	148	228
char	114	16	136	52
char	121	281	146	317
char	133	355	170	408
char	139	0	159	66
char	141	105	175	155
char	149	266	183	317
char	163	461	197	511
char	164	177	201	228
char	165	16	195	51
char	171	373	195	405
char	186	284	221	333
char	199	16	223	51
char	203	177	238	228
char	213	372	249	423
char	217	460	247	497
char	221	272	241	316
char	227	16	261	67
char	240	195	263	228
char	244	266	275	317
char	251	461	279	496
char	266	194	294	229
char	269	355	299	407
char	269	283	291	318
char	280	17	318	66
char	294	266	329	319
char	296	373	318	407
char	296	197	332	244
char	297	460	334	511
char	321	0	350	48
char	331	283	366	333
char	334	191	355	226
char	337	460	367	496
char	340	355	358	406
char	358	183	378	229
char	361	0	392	50
char	362	373	397	422
char	368	266	405	319
char	370	444	406	493
char	381	177	396	227
char	388	19	419	51
char	399	355	428	404
char	400	195	424	227
char	405	285	439	333
char	408	463	442	511
char	421	373	455	406
char	440	194	498	228
char	441	16	471	51
char	442	286	476	318
char	446	461	469	495
char	458	375	509	408
char	479	283	511	315
char	488	461	511	497
char	491	16	511	66
char	501	192	511	229
