line	0	6	511	71
line	0	93	242	160
line	0	182	511	247
line	0	270	511	335
line	0	275	18	276
line	0	358	511	423
line	0	446	273	511
word	0	459	54	511
word	0	370	56	409
word	0	271	177	322
word	0	196	39	235
word	0	93	242	160
word	0	6	387	71
word	17	275	18	276
word	66	182	302	234
word	81	446	273	511
word	82	358	270	423
word	207	271	240	320
word	264	270	378	335
word	292	358	511	423
word	323	182	407	247
word	406	271	511	321
word	416	19	492	57
word	436	194	471	246
word	498	195	511	232
char	0	459	16	511
char	0	369	18	409
char	0	282	20	322
char	0	94	15	160
char	0	18	19	70
char	1	195	40	233
char	18	92	45	144
char	20	459	55	497
char	21	370	57	409
char	23	19	58	57
char	24	283	59	321
char	48	94	58	144
char	62	19	97	57
char	63	107	102	145
char	64	283	100	321
char	65	182	100	232
char	79	458	114	496
char	81	357	116	408
char	101	196	139	232
char	101	7	118	57
char	105	283	141	321
char	107	106	143	144
char	117	459	157	496
char	117	373	154	408
char	120	5	138	71
char	143	182	178	232
char	144	18	180	57
char	147	270	158	320
char	147	107	203	144
char	156	371	193	423
char	161	445	196	496
char	167	270	178	320
char	182	195	216	233
char	184	19	218	57
char	197	369	231	409
char	199	459	237	511
char	205	270	241	320
char	205	93	229	144
char	223	18	259	56
char	224	181	261	233
char	233	96	242	144
char	234	373	271	406
char	240	459	274	497
char	262	283	300	335
char	266	19	302	57
char	267	182	302	232
char	290	371	348	408
char	302	283	339	335
char	307	5	345	57
char	321	181	341	247
char	342	269	378	321
char	345	183	369	233
char	351	370	381	409
char	352	6	388	56
char	372	195	408	246
char	384	357	402	423
char	405	270	442	321
char	407	369	444	409
char	414	18	450	57
char	434	194	472	246
char	447	283	503	320
char	449	357	485	408
char	457	18	493	57
char	488	371	511	408
char	496	194	511	232
char	506	282	511	321
