char	0	445	36	496
char	40	445	79	496
char	82	445	121	496
char	125	460	158	496
char	163	460	196	496
char	199	461	254	496
word	0	445	254	496
char	275	445	294	496
char	296	445	334	496
word	275	445	334	496
char	359	460	383	496
char	388	460	413	496
char	416	460	454	512
char	460	460	493	496
char	497	445	512	496
word	359	445	512	512
line	0	445	512	512
char	0	370	33	422
char	31	355	53	422
char	62	370	96	406
char	100	370	159	406
char	163	370	193	406
char	197	370	257	406
char	259	355	279	406
char	282	370	317	422
char	320	370	345	406
char	347	371	402	406
char	405	370	438	406
char	442	355	481	406
char	484	370	512	422
word	0	355	512	422
line	0	355	512	422
char	0	265	29	316
char	25	281	63	316
char	67	265	105	316
char	110	265	149	316
char	153	280	178	316
word	0	265	178	332
char	201	265	230	316
char	227	265	265	316
char	269	280	299	316
char	303	280	363	316
char	366	265	407	316
char	410	280	444	316
char	447	265	486	316
char	489	280	512	316
word	201	265	512	332
line	0	265	512	316
char	0	190	17	226
word	0	175	17	242
char	40	190	79	242
word	40	190	79	242
char	101	175	140	226
char	144	190	177	226
char	182	190	212	226
char	216	190	254	226
char	256	191	294	226
char	297	190	326	226
word	101	175	326	226
char	348	191	384	226
char	387	190	420	226
char	425	190	464	242
char	466	178	490	226
char	492	178	512	226
word	348	174	512	242
line	0	175	512	242
char	0	100	18	152
word	0	85	18	152
char	39	100	77	152
char	82	84	101	136
word	39	84	101	152
char	122	85	160	136
char	166	100	225	136
char	228	84	247	136
char	250	100	280	136
char	284	100	309	136
char	314	100	352	152
word	122	84	352	152
char	375	101	413	136
char	417	100	455	136
word	375	100	455	136
char	479	100	509	136
char	511	85	512	136
word	479	84	512	136
line	0	84	512	152
char	0	11	32	46
char	36	10	60	46
word	0	10	60	46
char	84	10	114	46
char	118	10	153	46
char	156	10	194	46
char	197	10	235	62
char	241	10	275	46
word	84	10	275	62
char	296	11	333	62
char	336	10	371	62
char	373	10	411	62
char	416	0	445	46
char	442	10	472	46
char	476	10	500	46
char	505	0	512	46
word	296	0	512	62
line	0	0	512	62
