char	0	459	18	498
word	0	445	18	512
char	44	446	55	497
char	64	459	98	498
char	107	459	132	497
char	133	446	170	498
word	44	446	170	498
char	194	459	231	512
char	234	459	269	498
char	276	459	331	497
char	337	459	373	498
char	379	446	414	497
char	417	446	454	498
word	194	446	454	512
char	482	459	512	498
word	482	459	512	498
line	0	446	512	512
char	5	357	15	408
char	16	357	34	423
char	42	370	77	409
word	0	357	77	423
char	100	370	135	409
char	140	370	178	409
char	181	371	238	408
char	241	370	277	422
char	285	370	340	408
char	344	371	383	408
char	384	371	422	408
char	427	370	464	422
char	469	370	504	409
char	506	358	512	409
word	100	358	512	423
line	5	357	512	423
char	0	282	19	319
char	21	281	56	320
char	63	268	74	319
char	81	281	116	320
char	120	281	157	333
char	161	282	199	319
char	201	269	223	320
char	228	282	262	320
word	0	268	262	334
char	291	281	315	319
word	291	281	315	319
char	336	281	373	334
char	380	281	416	334
char	425	282	459	320
char	464	267	490	319
word	336	267	490	334
char	508	281	512	320
word	508	268	512	320
line	0	267	512	334
char	2	192	39	245
char	47	192	84	244
char	89	192	127	231
char	132	179	169	231
char	178	179	188	230
char	195	192	230	231
char	237	192	271	230
char	278	192	313	231
word	0	179	313	245
char	336	192	371	231
char	378	192	402	230
char	406	179	440	230
char	448	192	503	230
char	512	179	512	230
word	336	179	512	231
line	2	179	512	245
char	0	104	18	141
word	0	90	18	156
char	39	104	77	141
char	79	103	114	142
char	120	90	157	142
char	163	103	202	142
char	206	103	241	142
char	248	90	284	142
char	289	90	326	142
char	335	90	369	141
char	373	104	430	141
char	435	90	445	141
char	454	103	491	155
char	493	104	512	141
word	39	90	512	156
line	0	90	512	155
char	0	1	3	53
word	0	0	3	67
char	28	1	65	53
char	69	14	107	67
char	113	1	150	53
char	159	1	193	52
char	196	14	231	53
char	234	14	269	53
word	28	1	269	67
char	297	1	308	52
char	309	1	328	67
char	332	14	370	67
char	376	1	386	52
char	391	14	448	52
char	448	14	487	52
char	487	14	512	67
word	297	1	512	67
line	0	1	512	67
