char	0	446	19	498
char	28	446	38	497
char	47	459	72	497
char	75	460	109	498
char	116	459	151	498
char	149	446	168	512
char	173	460	211	497
word	0	446	211	512
char	234	459	269	498
char	276	446	312	498
char	316	459	351	498
word	234	446	351	498
char	375	459	411	498
word	375	459	411	498
char	437	446	448	497
char	452	460	491	497
char	496	459	512	497
word	437	445	512	498
line	0	446	512	512
char	2	370	37	409
char	43	370	80	422
char	87	371	121	409
char	126	371	164	408
char	169	370	206	422
char	208	371	247	408
char	247	371	286	408
char	288	370	324	409
char	330	357	367	409
char	373	357	410	409
char	417	370	441	408
char	441	358	463	409
char	463	371	500	423
char	504	370	512	422
word	2	357	512	423
line	2	357	512	423
char	0	269	3	320
char	4	267	29	319
char	31	268	66	319
char	67	281	102	320
char	106	282	163	319
char	162	282	199	334
char	203	281	240	334
char	246	281	283	334
word	0	267	283	334
char	309	281	346	334
word	309	281	346	334
char	375	281	409	319
char	418	268	428	319
char	434	281	469	320
word	375	268	469	320
char	497	268	512	319
word	497	268	512	319
line	0	267	512	334
char	0	192	17	231
char	24	179	60	231
char	65	192	102	245
char	108	192	145	245
word	0	179	145	245
char	174	179	184	230
word	174	179	184	230
char	213	179	224	230
char	231	192	267	245
char	276	193	310	231
char	317	192	352	231
word	213	179	352	245
char	374	193	411	245
char	412	193	450	230
char	452	178	477	230
char	477	192	512	231
word	374	178	512	245
line	0	178	512	245
char	0	103	39	141
char	45	103	82	156
word	0	90	82	156
char	110	103	135	141
char	138	90	172	141
char	177	103	232	141
char	232	90	251	156
char	258	103	293	142
char	295	104	334	141
word	110	90	334	156
char	358	103	395	155
char	400	103	438	142
char	443	103	478	142
char	485	90	495	141
word	358	90	495	155
line	0	90	495	156
char	0	14	21	66
char	28	14	52	52
char	53	14	91	53
char	90	1	109	67
char	118	14	173	52
char	179	1	216	53
char	225	14	249	52
char	249	14	284	53
char	289	14	324	53
char	326	15	363	67
char	368	14	423	52
char	431	14	486	52
char	493	14	512	53
word	0	1	512	67
line	0	1	512	67
