char	0	462	12	496
word	0	445	12	512
char	30	462	67	496
word	30	462	67	496
char	85	463	123	512
char	125	462	157	497
char	161	445	178	496
word	85	445	178	512
char	198	445	233	497
char	237	462	265	497
char	268	445	304	496
char	305	462	361	496
char	362	462	418	496
char	420	445	437	496
word	198	445	437	497
char	457	463	494	497
char	496	462	512	497
word	457	462	512	512
line	0	445	512	512
char	0	356	27	407
char	22	373	54	408
char	51	356	71	423
char	80	373	103	408
word	0	356	103	423
char	127	373	150	408
char	147	356	167	423
char	175	373	203	408
char	207	356	243	408
char	242	373	277	423
char	279	374	316	423
char	318	373	354	423
char	353	373	390	407
char	390	356	424	408
char	426	356	461	408
char	464	373	501	407
char	500	373	512	423
word	127	356	512	423
line	0	356	512	423
char	0	267	12	318
char	11	267	46	319
word	0	267	46	334
char	69	267	86	318
char	89	284	125	334
char	124	285	161	319
char	161	267	195	319
char	198	284	255	318
char	257	284	292	334
char	294	284	329	334
char	329	267	366	318
char	366	285	402	319
char	406	284	428	319
char	433	284	461	319
char	466	284	494	319
char	498	284	512	334
word	69	267	512	334
line	0	267	512	334
char	0	195	12	229
char	12	178	48	229
char	49	185	69	230
char	71	195	99	230
char	102	178	138	229
char	132	178	153	245
word	0	178	153	245
char	179	195	208	230
char	204	178	224	245
char	232	195	260	230
char	264	195	298	245
word	179	178	298	245
char	318	178	354	229
char	358	195	381	230
word	318	178	381	230
char	403	178	439	230
word	403	178	439	230
char	459	195	491	230
char	496	178	512	229
word	459	178	512	245
line	0	178	512	245
char	0	106	8	141
char	7	107	44	141
char	46	106	74	141
word	0	89	74	156
char	95	106	152	140
word	95	106	152	140
char	172	106	200	141
char	202	107	239	141
word	172	106	239	141
char	258	107	310	141
char	311	106	367	140
char	367	107	404	141
char	405	107	441	141
char	441	107	478	156
char	478	89	512	141
word	258	89	512	156
line	0	89	512	156
char	0	18	11	51
word	0	0	11	67
char	30	17	87	51
word	30	17	87	51
char	107	17	136	52
char	138	18	190	52
word	107	17	190	52
char	211	17	245	67
char	246	0	283	51
char	285	0	320	52
char	322	0	339	51
char	340	17	377	51
word	211	0	377	67
char	398	17	430	52
char	435	0	464	51
char	451	0	471	67
char	476	18	512	52
word	398	0	512	67
line	0	0	512	67
