char	4	460	37	498
char	44	460	79	498
char	84	460	120	511
char	124	460	162	497
char	162	460	199	512
char	203	460	239	511
char	248	447	258	497
char	263	460	301	497
char	304	460	338	498
char	336	447	355	512
char	364	447	398	497
char	406	460	461	497
char	469	460	503	498
char	508	460	512	497
word	0	446	512	512
line	4	447	512	512
char	0	372	18	409
char	25	372	63	410
word	0	358	63	424
char	89	359	123	409
word	89	359	123	409
char	148	372	182	409
char	190	359	224	409
char	230	359	263	409
word	148	359	263	409
char	290	372	328	410
word	290	372	328	410
char	351	372	385	410
char	389	372	427	409
char	432	359	442	409
char	451	372	485	410
char	490	372	512	409
word	351	359	512	410
line	0	359	512	410
char	0	284	16	322
char	23	284	59	335
word	0	270	59	336
char	83	284	118	322
word	83	284	118	322
char	140	284	175	322
word	140	284	175	322
char	202	271	213	321
char	222	284	255	322
char	260	284	298	321
word	202	271	298	322
char	315	271	333	336
char	343	271	376	321
char	383	284	418	322
word	315	271	418	336
char	440	284	475	322
char	482	284	512	335
word	440	271	512	335
line	0	271	512	336
char	0	183	20	234
char	24	196	59	234
char	63	196	98	234
char	104	196	138	234
char	143	182	168	233
word	0	182	168	248
char	188	183	224	234
char	233	196	266	234
word	188	183	266	234
char	294	196	330	247
char	334	182	359	233
char	357	196	395	233
char	400	183	411	233
char	418	183	454	234
char	463	183	496	233
char	505	196	512	234
word	294	182	512	247
line	0	182	512	247
char	0	108	20	159
char	24	108	59	146
char	61	108	99	145
char	104	95	138	145
char	143	108	167	145
char	166	108	203	160
char	204	108	242	145
char	247	95	281	145
char	287	108	322	146
char	328	95	364	146
char	369	108	404	146
word	0	94	404	160
char	429	108	484	145
char	492	95	512	145
word	429	95	512	160
line	0	95	512	160
char	3	19	58	57
char	63	6	88	57
word	3	6	88	57
char	107	19	142	58
char	149	19	183	57
char	192	6	226	57
char	231	19	267	71
char	272	6	309	58
char	313	7	335	58
char	340	20	374	58
char	383	19	438	57
char	443	19	478	58
char	483	6	512	58
word	107	6	512	72
line	3	6	512	71
