char	0	459	14	498
word	0	445	14	512
char	39	459	90	497
char	99	445	106	497
word	39	445	106	497
char	132	445	166	498
char	173	459	208	498
char	215	445	222	497
char	229	459	263	512
char	267	445	290	497
char	287	459	338	497
char	341	459	375	512
char	383	445	416	498
word	132	445	416	512
char	442	459	477	498
char	482	459	512	512
word	442	445	512	512
line	0	445	512	512
char	0	369	15	408
char	20	369	54	422
word	0	355	54	422
char	79	369	114	407
word	79	369	114	407
char	137	369	172	408
char	179	355	186	407
word	137	355	186	408
char	207	355	222	422
char	229	369	264	408
word	207	355	264	422
char	291	355	299	407
char	304	369	338	407
char	343	355	375	407
char	375	369	410	407
word	291	355	410	407
char	435	369	469	421
word	435	369	469	421
char	496	355	502	407
char	512	369	512	407
word	496	355	512	407
line	0	355	512	422
char	0	279	12	318
char	11	265	25	332
char	31	279	66	332
char	68	265	101	318
char	108	279	142	332
char	147	279	182	317
char	187	279	218	317
char	224	279	256	318
char	263	279	296	331
char	300	279	334	317
char	339	265	370	317
char	377	279	412	318
word	0	265	412	332
char	439	265	446	317
char	455	279	486	318
char	493	279	512	318
word	439	265	512	318
line	0	265	512	332
char	3	189	34	227
word	3	189	34	227
char	63	175	96	228
char	101	189	134	241
char	140	176	158	228
char	163	175	196	228
char	203	189	234	227
char	244	189	277	241
char	284	175	316	227
char	318	189	351	228
char	353	189	387	227
char	392	175	423	227
word	63	175	423	241
char	449	176	467	228
char	469	189	503	242
char	506	189	512	228
word	449	175	512	242
line	3	175	512	242
char	0	99	30	137
char	34	99	65	138
char	72	99	104	138
char	108	99	140	138
char	147	99	178	137
word	0	85	178	152
char	205	99	240	138
char	244	99	278	152
word	205	99	278	152
char	301	99	336	138
char	341	85	374	138
char	383	99	417	151
char	420	99	455	137
char	455	99	490	137
char	493	85	512	138
word	301	85	512	152
line	0	85	512	152
char	0	9	13	47
char	14	9	49	47
char	52	9	85	61
char	94	0	126	47
char	130	0	162	47
char	162	9	197	47
char	202	9	254	47
char	260	9	295	48
char	302	9	323	47
char	324	9	360	48
char	367	9	400	61
word	0	0	400	62
char	425	9	460	48
char	467	0	500	48
word	425	0	500	48
line	0	0	500	61
