char	0	463	11	497
char	11	446	47	497
word	0	446	47	512
char	68	463	96	497
word	68	463	96	497
char	116	446	153	497
char	155	463	186	497
char	191	463	224	512
char	225	464	262	497
char	264	463	297	512
char	298	446	332	497
word	116	446	332	512
char	355	463	390	512
char	384	446	404	512
word	355	446	404	512
char	430	463	458	497
char	462	463	494	497
char	497	464	512	497
word	430	446	512	512
line	0	446	512	512
char	0	376	29	409
char	32	375	60	409
char	64	375	92	409
char	95	375	123	409
char	127	358	144	409
word	0	358	144	409
char	164	376	215	409
char	216	376	252	409
word	164	376	252	409
char	273	375	307	424
char	307	365	328	409
word	273	365	328	424
char	347	358	364	409
char	366	375	402	409
char	402	376	439	424
word	347	358	439	424
char	458	375	482	409
word	458	375	482	409
char	500	375	512	409
word	500	358	512	409
line	0	358	512	424
char	0	288	11	336
word	0	270	11	336
char	30	287	86	321
char	88	270	123	321
char	125	270	154	321
char	147	270	177	321
char	169	287	205	321
char	207	270	224	321
char	228	287	261	336
char	256	270	277	336
char	284	270	319	321
char	318	287	353	336
word	30	270	353	336
char	374	277	394	321
char	396	270	412	321
char	414	270	450	321
word	374	270	450	321
char	469	270	506	321
char	507	270	512	321
word	469	270	512	321
line	0	270	512	336
char	0	199	31	233
word	0	182	31	248
line	0	199	31	233
char	0	94	11	145
char	12	112	47	145
char	51	111	73	145
word	0	94	73	160
char	94	101	115	145
char	114	111	149	160
char	150	111	185	160
word	94	101	185	160
char	205	111	242	145
char	244	111	276	145
char	281	111	304	145
char	307	111	343	145
char	345	111	373	145
char	376	112	411	145
char	413	111	448	160
char	450	94	479	145
char	474	94	490	145
word	205	94	490	160
char	510	112	512	160
word	510	112	512	160
line	0	94	512	160
char	0	23	19	57
char	23	6	40	57
word	0	6	40	57
char	60	24	96	57
word	60	24	96	57
char	116	23	149	72
char	153	6	170	57
char	165	6	186	72
word	116	6	186	72
char	209	24	246	57
char	248	6	277	57
word	209	6	277	57
char	288	24	324	57
char	324	24	361	72
word	288	24	361	72
char	380	23	436	57
char	438	6	473	57
char	474	6	509	57
char	509	6	512	57
word	380	6	512	72
line	0	6	512	72
