char	0	463	11	512
char	13	446	30	497
char	33	463	68	512
char	62	446	82	512
char	90	463	118	497
char	122	446	157	497
char	158	463	193	512
char	192	463	227	512
char	231	463	259	497
word	0	446	259	512
char	283	463	305	497
word	283	463	305	497
char	326	464	362	497
char	365	446	399	497
char	401	463	434	512
word	326	446	434	512
char	456	463	489	512
char	492	463	512	497
word	456	446	512	512
line	0	446	512	512
char	0	288	30	336
char	32	287	66	336
char	66	288	103	336
char	104	288	139	321
char	139	288	191	321
char	186	270	206	336
char	214	287	242	321
char	246	287	274	321
char	278	270	295	321
char	290	270	311	336
char	317	277	337	321
char	340	287	362	321
char	367	270	396	321
char	383	270	403	336
char	411	287	443	321
char	448	270	477	321
char	471	287	505	336
char	508	287	512	336
word	0	270	512	336
line	0	270	512	336
char	0	199	0	233
char	3	182	39	233
char	40	182	76	233
char	76	189	96	233
char	98	199	130	233
char	135	199	167	233
word	0	182	167	248
char	189	199	217	233
char	219	200	271	233
char	273	182	308	233
char	310	182	345	233
word	189	182	345	233
char	365	199	393	233
char	394	199	431	233
char	433	199	466	248
word	365	199	466	248
char	488	199	512	233
word	488	199	512	248
line	0	182	512	248
char	0	94	11	145
char	13	94	30	145
char	33	94	50	145
char	52	112	88	160
char	90	94	107	145
char	109	111	145	145
char	146	112	181	145
char	182	111	238	145
char	240	94	256	145
char	261	111	284	145
char	287	101	307	145
char	306	111	341	160
word	0	94	341	160
char	363	94	398	145
char	398	101	418	145
char	420	111	448	145
word	363	94	448	145
char	471	111	499	145
char	502	94	512	145
word	471	94	512	145
line	0	94	512	160
char	0	23	20	57
char	22	23	49	57
char	51	6	85	57
char	88	24	124	72
char	126	23	161	72
char	160	23	195	72
char	200	6	229	57
char	221	24	258	72
char	258	6	294	57
word	0	6	294	72
char	315	6	331	57
word	315	6	331	57
char	353	23	386	72
char	388	24	439	57
word	353	23	439	72
char	460	23	493	72
word	460	23	493	72
line	0	6	493	72
